Год счета;Площадь;Счет главной книги;Здание;Прогнозируемая сумма
2025;1.0;9673243015;ЗДН 5400/1/6912;6324.488512117174
2025;1.0;7276694699;ЗДН 5400/1/6913;6324.488512117174
2025;1.0;8155937896;Неизвестно;6324.488512117174
2025;1.0;8291072705;Неизвестно;6324.488512117174
2025;1.0;1762388082;Неизвестно;6324.488512117174
2025;1.0;316464176;Неизвестно;6324.488512117174
2025;1.0;2414061338;Неизвестно;6324.488512117174
2025;1.0;3929065917;Неизвестно;6324.488512117174
2025;1.0;7160973981;Неизвестно;6324.488512117174
2025;1.0;5483065545;Неизвестно;6324.488512117174
2025;1.0;3329947590;Неизвестно;6324.488512117174
2025;1.0;753165480;Неизвестно;6324.488512117174
2025;1.0;1426257808;Неизвестно;6324.488512117174
2025;1.0;8521227552;Неизвестно;6324.488512117174
2025;1.0;6893212707;Неизвестно;6324.488512117174
2025;1.0;3483622146;Неизвестно;6324.488512117174
2025;1.0;8888094761;Неизвестно;6324.488512117174
2025;1.0;8232419715;Неизвестно;6324.488512117174
2025;1.0;7987653220;Неизвестно;6324.488512117174
2025;1.0;7629015499;Неизвестно;6324.488512117174
2025;1.0;2117398746;Неизвестно;6324.488512117174
2025;1.0;9360587528;Неизвестно;6324.488512117174
2025;1.0;2255295382;Неизвестно;6324.488512117174
2025;1.0;8830481079;Неизвестно;6324.488512117174
2025;1.0;3641108684;Неизвестно;6324.488512117174
2025;1.0;3713896684;Неизвестно;6324.488512117174
2025;1.0;2500637401;Неизвестно;6324.488512117174
2025;1.0;7596242946;Неизвестно;6324.488512117174
2025;1.0;6567987920;Неизвестно;6324.488512117174
2025;1.0;2281111360;Неизвестно;6324.488512117174
2025;1.0;4847180397;Неизвестно;6324.488512117174
2025;1.0;3959354199;Неизвестно;6324.488512117174
2025;1.0;620942844;Неизвестно;6324.488512117174
2025;1.0;4162603401;Неизвестно;6324.488512117174
2025;1.0;6035139870;Неизвестно;6324.488512117174
2025;1.0;4328189054;Неизвестно;6324.488512117174
2025;1.0;7365710032;Неизвестно;6324.488512117174
2025;1.0;2386486861;Неизвестно;6324.488512117174
2025;6957.5;9977243901;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;8554373607;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;5244268000;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;2391679416;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;5625974077;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;5429802358;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;7112459423;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;4907627720;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;6787447377;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;4719221972;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;2634787750;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;4438998347;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;9703640339;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;7745616256;ЗДН 5400/1/1314;15972.00437817771
2025;6818.8;5352527750;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;6747121513;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;2869967693;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;8972468677;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;9969341846;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;3340491965;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;3306311074;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;5511142777;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;3631323120;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;5137992469;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;9595246848;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;2210290271;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;3405677483;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;7755969898;ЗДН 5400/1/1314;15779.65039979453
2025;265.0;9259484392;ЗДН 5400/1/4916;6690.612883372832
2025;265.0;3118208321;ЗДН 5400/1/4916;6690.612883372832
2025;1726.3;6974215967;ЗДН 5400/1/5537;8717.194488357272
2025;1283.7;5067840356;ЗДН 5400/1/6413;8103.381432608204
2025;1283.7;9811296072;ЗДН 5400/1/6413;8103.381432608204
2025;1.0;9252559217;Неизвестно;6324.488512117174
2025;173.4;4980493366;ЗДН 5400/1/1362;6563.578821225035
2025;162.9;9758971534;ЗДН 5400/1/1362;6549.017056459185
2025;1161.9;8372426625;ЗДН 5400/1/1390;7934.464961324344
2025;1161.9;187014159;ЗДН 5400/1/1390;7934.464961324344
2025;1173.7;5860789083;ЗДН 5400/1/1390;7950.82961125168
2025;1173.7;7720305758;ЗДН 5400/1/1390;7950.82961125168
2025;792.2;531416383;ЗДН 5400/1/1390;7421.752158092462
2025;792.2;4586366331;ЗДН 5400/1/1390;7421.752158092462
2025;187.7;2960530086;ЗДН 5400/1/1392;6583.410558001383
2025;337.3;6140118992;ЗДН 5400/1/1396;6790.881035046255
2025;544.66;1026244149;ЗДН 5400/1/3711;7078.4550866507
2025;544.66;4334113308;ЗДН 5400/1/3711;7078.4550866507
2025;446.3;7164804988;ЗДН 5400/1/3711;6942.0460216631745
2025;446.3;2209535911;ЗДН 5400/1/3711;6942.0460216631745
2025;173.4;1273788983;ЗДН 5400/1/1362;6563.578821225035
2025;162.9;1054761533;ЗДН 5400/1/1362;6549.017056459185
2025;1161.9;9303258453;ЗДН 5400/1/1390;7934.464961324344
2025;1161.9;2170773539;ЗДН 5400/1/1390;7934.464961324344
2025;1173.7;8701330821;ЗДН 5400/1/1390;7950.82961125168
2025;1173.7;5035121531;ЗДН 5400/1/1390;7950.82961125168
2025;792.2;7161714696;ЗДН 5400/1/1390;7421.752158092462
2025;792.2;6004581237;ЗДН 5400/1/1390;7421.752158092462
2025;187.7;1264996754;ЗДН 5400/1/1392;6583.410558001383
2025;337.3;7988323190;ЗДН 5400/1/1396;6790.881035046255
2025;544.66;6844220408;ЗДН 5400/1/3711;7078.4550866507
2025;544.66;7539440028;ЗДН 5400/1/3711;7078.4550866507
2025;446.3;288119309;ЗДН 5400/1/3711;6942.0460216631745
2025;446.3;2879399453;ЗДН 5400/1/3711;6942.0460216631745
2025;1.0;8996370747;Неизвестно;6324.488512117174
2025;1.0;8784444555;Неизвестно;6324.488512117174
2025;1.0;5083579139;Неизвестно;6324.488512117174
2025;1.0;5040908244;Неизвестно;6324.488512117174
2025;1.0;2944111836;Неизвестно;6324.488512117174
2025;1.0;2222820450;Неизвестно;6324.488512117174
2025;1.0;1477308537;Неизвестно;6324.488512117174
2025;1.0;3071055673;Неизвестно;6324.488512117174
2025;1.0;1892497492;Неизвестно;6324.488512117174
2025;1.0;1090605334;Неизвестно;6324.488512117174
2025;1.0;3667724154;Неизвестно;6324.488512117174
2025;1.0;8168806921;Неизвестно;6324.488512117174
2025;1.0;7794854373;Неизвестно;6324.488512117174
2025;1.0;2666294602;Неизвестно;6324.488512117174
2025;1.0;8253414476;Неизвестно;6324.488512117174
2025;1.0;949615810;Неизвестно;6324.488512117174
2025;1.0;2810362115;Неизвестно;6324.488512117174
2025;1.0;6437678964;Неизвестно;6324.488512117174
2025;1.0;545087927;Неизвестно;6324.488512117174
2025;1.0;1756658086;Неизвестно;6324.488512117174
2025;1.0;934420755;Неизвестно;6324.488512117174
2025;1.0;6975099051;Неизвестно;6324.488512117174
2025;1.0;1885464556;Неизвестно;6324.488512117174
2025;1.0;1379461516;Неизвестно;6324.488512117174
2025;1.0;3749148759;Неизвестно;6324.488512117174
