Год счета;Площадь;Счет главной книги;Здание;Прогнозируемая сумма
2025;1.0;2770836054;Неизвестно;0.0
2025;1.0;7782293059;Неизвестно;0.0
2025;1.0;2068070667;Неизвестно;0.0
2025;1.0;4401265193;Неизвестно;0.0
2025;1.0;8752140713;Неизвестно;0.0
2025;1.0;3337875205;Неизвестно;0.0
2025;1.0;6181328654;Неизвестно;0.0
2025;1.0;6931437502;Неизвестно;0.0
2025;1.0;4699489178;Неизвестно;0.0
2025;1.0;4739990735;Неизвестно;0.0
2025;1.0;7700266541;Неизвестно;0.0
2025;1.0;8048710441;Неизвестно;0.0
2025;1.0;6154725323;Неизвестно;0.0
2025;1.0;8149749725;Неизвестно;0.0
2025;1.0;4508456736;Неизвестно;0.0
2025;1.0;4958182551;Неизвестно;0.0
2025;1.0;3288234570;Неизвестно;0.0
2025;1.0;4985912657;Неизвестно;0.0
2025;1.0;3155052775;Неизвестно;0.0
2025;1.0;3853051286;Неизвестно;0.0
2025;1.0;725218422;Неизвестно;0.0
2025;1.0;1898166255;Неизвестно;0.0
2025;1.0;4565769922;Неизвестно;0.0
2025;1.0;7038177213;Неизвестно;0.0
2025;1.0;9729394701;Неизвестно;0.0
2025;1.0;8230442783;Неизвестно;0.0
2025;1.0;7626287417;Неизвестно;0.0
2025;1.0;2554810982;Неизвестно;0.0
2025;1.0;5545826298;Неизвестно;0.0
2025;1.0;6027139986;Неизвестно;0.0
2025;1.0;8672694616;Неизвестно;0.0
2025;1.0;6093313441;Неизвестно;0.0
2025;1.0;9141849297;Неизвестно;0.0
2025;1.0;575452395;Неизвестно;0.0
2025;1.0;9912257363;Неизвестно;0.0
2025;1.0;9823747981;Неизвестно;0.0
2025;1.0;7946677765;Неизвестно;0.0
2025;1.0;6521474878;Неизвестно;0.0
2025;1.0;1568922662;Неизвестно;0.0
2025;1.0;9120188141;Неизвестно;0.0
2025;1.0;3782221748;Неизвестно;0.0
2025;1.0;2222649212;Неизвестно;0.0
2025;1.0;2435527320;Неизвестно;0.0
2025;1.0;8243349144;Неизвестно;0.0
2025;1.0;2243699589;Неизвестно;0.0
2025;1.0;7733764839;Неизвестно;0.0
2025;1.0;3069894440;Неизвестно;0.0
2025;1.0;4962541750;Неизвестно;0.0
2025;1.0;1219508180;Неизвестно;0.0
2025;1.0;4651527677;Неизвестно;0.0
2025;1.0;908095587;Неизвестно;0.0
2025;1.0;2301549829;Неизвестно;0.0
2025;1.0;2007154728;Неизвестно;0.0
2025;1.0;1150790223;Неизвестно;0.0
2025;1.0;9774997750;Неизвестно;0.0
2025;1.0;6406512917;Неизвестно;0.0
2025;1.0;7627068937;Неизвестно;0.0
2025;1.0;7724451623;Неизвестно;0.0
2025;1.0;4718895022;Неизвестно;0.0
2025;1.0;520103859;Неизвестно;0.0
2025;1.0;4922215628;Неизвестно;0.0
2025;1.0;9600641561;Неизвестно;0.0
2025;1.0;782265708;Неизвестно;0.0
2025;1.0;4585990628;Неизвестно;0.0
2025;1.0;8887150855;Неизвестно;0.0
2025;1.0;9933044998;Неизвестно;0.0
2025;1.0;7565229044;Неизвестно;0.0
2025;1.0;66963906;Неизвестно;0.0
2025;1.0;1094491649;Неизвестно;0.0
2025;1.0;9815127315;Неизвестно;0.0
2025;1.0;7367318356;Неизвестно;0.0
2025;1.0;8820040004;Неизвестно;0.0
2025;1.0;6537650030;Неизвестно;0.0
2025;1.0;38500979;Неизвестно;0.0
2025;1.0;2576322666;Неизвестно;0.0
2025;1.0;2567743018;Неизвестно;0.0
2025;1.0;2468363855;Неизвестно;0.0
2025;1.0;7193436243;Неизвестно;0.0
2025;1.0;6400080121;Неизвестно;0.0
2025;1.0;7064922129;Неизвестно;0.0
2025;1.0;5022094753;Неизвестно;0.0
2025;1.0;2521199670;Неизвестно;0.0
2025;1.0;9392830255;Неизвестно;0.0
2025;1.0;8341322355;Неизвестно;0.0
2025;1.0;4264631999;Неизвестно;0.0
2025;1.0;7491580345;Неизвестно;0.0
2025;1.0;147156977;Неизвестно;0.0
2025;1.0;9238972225;Неизвестно;0.0
2025;1.0;5793871918;Неизвестно;0.0
2025;1.0;3767806254;Неизвестно;0.0
2025;1.0;6993396797;Неизвестно;0.0
2025;1.0;7755501428;Неизвестно;0.0
2025;1.0;7748850064;Неизвестно;0.0
2025;1.0;8921218236;Неизвестно;0.0
2025;1.0;9616764952;Неизвестно;0.0
2025;1.0;9518869183;Неизвестно;0.0
2025;1.0;6480993210;Неизвестно;0.0
2025;1.0;8056922126;Неизвестно;0.0
2025;1.0;8872119708;Неизвестно;0.0
2025;1.0;8124508954;Неизвестно;0.0
2025;1.0;435670690;Неизвестно;0.0
2025;1.0;4496620071;Неизвестно;0.0
2025;1.0;1557874802;Неизвестно;0.0
2025;1.0;4372045275;Неизвестно;0.0
2025;1.0;4742172446;Неизвестно;0.0
2025;1.0;2595195336;Неизвестно;0.0
2025;1.0;3773034305;Неизвестно;0.0
2025;1.0;5173625345;Неизвестно;0.0
2025;1.0;6837281408;Неизвестно;0.0
2025;1.0;3993383526;Неизвестно;0.0
2025;1.0;221618996;Неизвестно;0.0
2025;1.0;9341379368;Неизвестно;0.0
2025;1.0;2382367593;Неизвестно;0.0
2025;1.0;9696369522;Неизвестно;0.0
2025;1.0;8622134472;Неизвестно;0.0
2025;1.0;481362591;Неизвестно;0.0
2025;1.0;8576175189;Неизвестно;0.0
2025;1.0;4045599710;Неизвестно;0.0
2025;1.0;9916091030;Неизвестно;0.0
2025;1.0;5576168925;Неизвестно;0.0
2025;1.0;1663023160;Неизвестно;0.0
2025;1.0;3110140576;Неизвестно;0.0
2025;1.0;7428095189;Неизвестно;0.0
2025;1.0;4553333618;Неизвестно;0.0
2025;1.0;55781383;Неизвестно;0.0
2025;1.0;4692092024;Неизвестно;0.0
2025;1.0;5375044698;Неизвестно;0.0
2025;1.0;6149403084;Неизвестно;0.0
2025;1.0;8512912756;Неизвестно;0.0
2025;1.0;3920133119;Неизвестно;0.0
2025;1.0;1098077420;Неизвестно;0.0
2025;1.0;6078732323;Неизвестно;0.0
2025;1.0;3624562002;Неизвестно;0.0
2025;1.0;7711760663;Неизвестно;0.0
2025;1.0;890481542;Неизвестно;0.0
2025;1.0;4506800653;Неизвестно;0.0
2025;1.0;3577833344;Неизвестно;0.0
2025;1.0;949811051;Неизвестно;0.0
2025;1.0;245175958;Неизвестно;0.0
2025;334.6;9584932757;ЗДН 5500/1/70;0.0
2025;2279.9;1170047255;ЗДН 5500/1/375;0.0
2025;2279.9;7340945015;ЗДН 5500/1/375;0.0
2025;2279.9;3411366091;ЗДН 5500/1/375;0.0
2025;2279.9;8698825641;ЗДН 5500/1/375;0.0
2025;2279.9;5648480531;ЗДН 5500/1/375;0.0
2025;2279.9;2356860295;ЗДН 5500/1/375;0.0
2025;2279.9;4590051576;ЗДН 5500/1/375;0.0
2025;2279.9;3801286896;ЗДН 5500/1/375;0.0
2025;2279.9;9759937457;ЗДН 5500/1/375;0.0
2025;2279.9;2504275050;ЗДН 5500/1/375;0.0
2025;2279.9;3623871079;ЗДН 5500/1/375;0.0
2025;2279.9;8012951665;ЗДН 5500/1/375;0.0
2025;2279.9;5437487232;ЗДН 5500/1/375;0.0
2025;2580.4;5653671660;ЗДН 5500/1/375;0.0
2025;2580.4;8681876149;ЗДН 5500/1/375;0.0
2025;2580.4;4012687751;ЗДН 5500/1/375;0.0
2025;2580.4;9182037314;ЗДН 5500/1/375;0.0
2025;2580.4;2402422526;ЗДН 5500/1/375;0.0
2025;2580.4;1053311330;ЗДН 5500/1/375;0.0
2025;2580.4;2841027452;ЗДН 5500/1/375;0.0
2025;2580.4;5550311020;ЗДН 5500/1/375;0.0
2025;2580.4;4819176917;ЗДН 5500/1/375;0.0
2025;2580.4;6834217130;ЗДН 5500/1/375;0.0
2025;2580.4;3199847836;ЗДН 5500/1/375;0.0
2025;2580.4;4478605624;ЗДН 5500/1/375;0.0
2025;2580.4;2408434382;ЗДН 5500/1/375;0.0
2025;13746.3;6503533418;ЗДН 5500/1/453;0.0
2025;13746.3;5426260937;ЗДН 5500/1/453;0.0
2025;13746.3;6475044095;ЗДН 5500/1/453;0.0
2025;1223.8;9698963905;ЗДН 5500/1/2712;0.0
2025;785.0;5282138956;ЗДН 5500/1/2712;0.0
2025;721.9;4811282427;ЗДН 5500/1/3929;0.0
2025;1.0;688258451;Неизвестно;0.0
2025;1.0;7465054691;Неизвестно;0.0
2025;1.0;9739167420;Неизвестно;0.0
2025;1.0;3182064422;Неизвестно;0.0
2025;1.0;1215022265;Неизвестно;0.0
2025;1.0;9861737318;Неизвестно;0.0
2025;1.0;5062396001;Неизвестно;0.0
2025;1.0;6393572119;Неизвестно;0.0
2025;1.0;9410449738;Неизвестно;0.0
2025;1.0;7699958827;Неизвестно;0.0
2025;1.0;9304000813;Неизвестно;0.0
2025;1.0;1715755478;Неизвестно;0.0
2025;1304.8;9539750531;ЗДН 5500/1/3959;0.0
2025;1351.4;623461568;ЗДН 5500/1/3251;0.0
2025;1287.6;9393174102;ЗДН 5500/1/3251;0.0
2025;1.0;3093457402;Неизвестно;0.0
2025;1.0;1916124651;Неизвестно;0.0
2025;1.0;7153995977;Неизвестно;0.0
2025;1.0;9829513582;Неизвестно;0.0
2025;1.0;2971785052;Неизвестно;0.0
2025;1.0;1544448033;Неизвестно;0.0
2025;1.0;2231434465;Неизвестно;0.0
2025;1.0;4959372304;Неизвестно;0.0
2025;1.0;5764721371;Неизвестно;0.0
2025;1.0;3494121438;Неизвестно;0.0
2025;1.0;7387424521;Неизвестно;0.0
2025;1.0;9910739270;Неизвестно;0.0
2025;1.0;2589214151;Неизвестно;0.0
2025;1.0;7519313133;Неизвестно;0.0
2025;1.0;1879163487;Неизвестно;0.0
2025;1.0;9869357981;Неизвестно;0.0
2025;1.0;2019527288;Неизвестно;0.0
2025;1.0;9707885160;Неизвестно;0.0
2025;1.0;6247199034;Неизвестно;0.0
2025;1.0;8756857619;Неизвестно;0.0
2025;1.0;5342555025;Неизвестно;0.0
2025;1.0;6717124754;Неизвестно;0.0
2025;1.0;8488739516;Неизвестно;0.0
2025;1.0;7681061800;Неизвестно;0.0
2025;1.0;3540352530;Неизвестно;0.0
2025;1.0;874218574;Неизвестно;0.0
2025;1.0;2024395302;Неизвестно;0.0
2025;1.0;6950816078;Неизвестно;0.0
2025;1.0;5818796715;Неизвестно;0.0
2025;1.0;6432608664;Неизвестно;0.0
2025;1.0;5810035377;Неизвестно;0.0
2025;1.0;8353021220;Неизвестно;0.0
2025;1.0;6332297768;Неизвестно;0.0
2025;1.0;3261443626;Неизвестно;0.0
2025;1.0;2091246213;Неизвестно;0.0
2025;1.0;7890094172;Неизвестно;0.0
2025;1.0;4220034491;Неизвестно;0.0
2025;1.0;9307474945;Неизвестно;0.0
2025;1.0;318530081;Неизвестно;0.0
2025;1.0;8373184973;Неизвестно;0.0
2025;1.0;5920836129;Неизвестно;0.0
2025;334.6;8521246133;ЗДН 5500/1/70;0.0
2025;2279.9;8413586585;ЗДН 5500/1/375;0.0
2025;2279.9;6613158258;ЗДН 5500/1/375;0.0
2025;2279.9;8957311735;ЗДН 5500/1/375;0.0
2025;2279.9;5255277632;ЗДН 5500/1/375;0.0
2025;2279.9;5391031534;ЗДН 5500/1/375;0.0
2025;2279.9;9650263386;ЗДН 5500/1/375;0.0
2025;2279.9;4109440933;ЗДН 5500/1/375;0.0
2025;2279.9;1466408576;ЗДН 5500/1/375;0.0
2025;2279.9;9995510886;ЗДН 5500/1/375;0.0
2025;2279.9;7185028602;ЗДН 5500/1/375;0.0
2025;2279.9;6131577264;ЗДН 5500/1/375;0.0
2025;2279.9;8457594356;ЗДН 5500/1/375;0.0
2025;2279.9;2952817936;ЗДН 5500/1/375;0.0
2025;2580.4;3931374597;ЗДН 5500/1/375;0.0
2025;2580.4;6494551750;ЗДН 5500/1/375;0.0
2025;2580.4;8090247779;ЗДН 5500/1/375;0.0
2025;2580.4;9018016055;ЗДН 5500/1/375;0.0
2025;2580.4;45058025;ЗДН 5500/1/375;0.0
2025;2580.4;8865986931;ЗДН 5500/1/375;0.0
2025;2580.4;3568294261;ЗДН 5500/1/375;0.0
2025;2580.4;4823044211;ЗДН 5500/1/375;0.0
2025;2580.4;8292053017;ЗДН 5500/1/375;0.0
2025;2580.4;1700872381;ЗДН 5500/1/375;0.0
2025;2580.4;1124787529;ЗДН 5500/1/375;0.0
2025;2580.4;2048518276;ЗДН 5500/1/375;0.0
2025;2580.4;2766027723;ЗДН 5500/1/375;0.0
2025;13746.3;9280105865;ЗДН 5500/1/453;0.0
2025;13746.3;3307946968;ЗДН 5500/1/453;0.0
2025;13746.3;1705314393;ЗДН 5500/1/453;0.0
2025;1223.8;5983626246;ЗДН 5500/1/2712;0.0
2025;785.0;8092998069;ЗДН 5500/1/2712;0.0
2025;721.9;764715022;ЗДН 5500/1/3929;0.0
2025;1.0;2667995821;Неизвестно;0.0
2025;1.0;4595821019;Неизвестно;0.0
2025;1.0;9569278724;Неизвестно;0.0
2025;1.0;8474207766;Неизвестно;0.0
2025;1.0;8499669339;Неизвестно;0.0
2025;1.0;2746463956;Неизвестно;0.0
2025;1.0;7708664913;Неизвестно;0.0
2025;1.0;4044225372;Неизвестно;0.0
2025;1.0;5296757267;Неизвестно;0.0
2025;1.0;6804253870;Неизвестно;0.0
2025;1.0;1747012684;Неизвестно;0.0
2025;1.0;8051647743;Неизвестно;0.0
2025;1.0;859918192;Неизвестно;0.0
2025;783.3;1510805713;ЗДН 5500/1/1211;0.0
2025;783.3;460084946;ЗДН 5500/1/1211;0.0
2025;747.7;3197134121;ЗДН 5500/1/1211;0.0
2025;747.7;2529532697;ЗДН 5500/1/1211;0.0
2025;812.4;4649023449;ЗДН 5500/1/1211;0.0
2025;812.4;2624094573;ЗДН 5500/1/1211;0.0
2025;905.9;999102942;ЗДН 5500/1/1958;0.0
2025;828.2;2779596175;ЗДН 5500/1/3260;0.0
2025;827.6;4462755615;ЗДН 5500/1/3260;0.0
2025;1300.5;4446959995;ЗДН 5500/1/3262;0.0
2025;1300.5;3365594271;ЗДН 5500/1/3262;0.0
2025;1300.5;9012008514;ЗДН 5500/1/3262;0.0
2025;1299.9;9750727404;ЗДН 5500/1/3262;0.0
2025;1299.9;6695195575;ЗДН 5500/1/3262;0.0
2025;1299.9;4096981763;ЗДН 5500/1/3262;0.0
2025;649.5;5503919766;ЗДН 5500/1/3580;0.0
2025;649.5;1589885211;ЗДН 5500/1/3580;0.0
2025;649.5;6621627567;ЗДН 5500/1/3580;0.0
2025;658.5;9406383036;ЗДН 5500/1/3580;0.0
2025;658.5;7209363603;ЗДН 5500/1/3580;0.0
2025;658.5;3293593106;ЗДН 5500/1/3580;0.0
2025;634.4;5293398997;ЗДН 5500/1/3863;0.0
2025;634.4;7642730726;ЗДН 5500/1/3863;0.0
2025;625.5;2515811274;ЗДН 5500/1/3863;0.0
2025;625.5;9797514353;ЗДН 5500/1/3863;0.0
2025;1.0;9347968611;Неизвестно;0.0
2025;1.0;8664292875;Неизвестно;0.0
2025;1.0;6388677478;Неизвестно;0.0
2025;1.0;8769660823;Неизвестно;0.0
2025;1.0;1635634406;Неизвестно;0.0
2025;1.0;3205351186;Неизвестно;0.0
2025;1.0;656050150;Неизвестно;0.0
2025;1.0;2563430019;Неизвестно;0.0
2025;1.0;6708243697;Неизвестно;0.0
2025;1.0;8180081059;Неизвестно;0.0
2025;1.0;5702545651;Неизвестно;0.0
2025;1.0;648968504;Неизвестно;0.0
2025;1.0;5144567576;Неизвестно;0.0
2025;1.0;3937019766;Неизвестно;0.0
2025;1.0;6086430458;Неизвестно;0.0
2025;1.0;852656704;Неизвестно;0.0
2025;1.0;4611956790;Неизвестно;0.0
2025;1.0;6076917041;Неизвестно;0.0
2025;1.0;9982780014;Неизвестно;0.0
2025;1.0;721978022;Неизвестно;0.0
2025;1.0;9617552912;Неизвестно;0.0
2025;1.0;8764790829;Неизвестно;0.0
2025;1.0;4315617213;Неизвестно;0.0
2025;1.0;1891236613;Неизвестно;0.0
2025;1.0;6267009930;Неизвестно;0.0
2025;1.0;1405048138;Неизвестно;0.0
2025;1.0;4771555620;Неизвестно;0.0
2025;1.0;6876886920;Неизвестно;0.0
2025;1.0;4040770302;Неизвестно;0.0
2025;1.0;5892185805;Неизвестно;0.0
2025;1.0;3900134049;Неизвестно;0.0
2025;1.0;1198409895;Неизвестно;0.0
2025;1.0;8525241193;Неизвестно;0.0
2025;1.0;7020005006;Неизвестно;0.0
2025;1.0;2911819389;Неизвестно;0.0
2025;1.0;5572374962;Неизвестно;0.0
2025;1.0;972277977;Неизвестно;0.0
2025;1.0;5040281492;Неизвестно;0.0
2025;1.0;5686097209;Неизвестно;0.0
2025;12.5;3648855795;ЗДН 5500/1/666;0.0
2025;10.0;3150659886;ЗДН 5500/1/667;0.0
2025;80.7;8569513036;ЗДН 5500/1/668;0.0
2025;650.4;5778611274;ЗДН 5500/1/669;0.0
2025;650.4;8253477238;ЗДН 5500/1/669;0.0
2025;650.4;5325981878;ЗДН 5500/1/669;0.0
2025;650.4;7661019156;ЗДН 5500/1/669;0.0
2025;650.4;1013607437;ЗДН 5500/1/669;0.0
2025;650.4;8912224188;ЗДН 5500/1/669;0.0
2025;650.4;3809392360;ЗДН 5500/1/669;0.0
2025;650.4;5657676968;ЗДН 5500/1/669;0.0
2025;650.4;5770634923;ЗДН 5500/1/669;0.0
2025;650.4;6861664708;ЗДН 5500/1/669;0.0
2025;646.8;7472105425;ЗДН 5500/1/669;0.0
2025;646.8;4997239461;ЗДН 5500/1/669;0.0
2025;646.8;4842192596;ЗДН 5500/1/669;0.0
2025;646.8;3114936202;ЗДН 5500/1/669;0.0
2025;646.8;6397747563;ЗДН 5500/1/669;0.0
2025;646.8;2257373782;ЗДН 5500/1/669;0.0
2025;646.8;4815504518;ЗДН 5500/1/669;0.0
2025;646.8;8944371081;ЗДН 5500/1/669;0.0
2025;646.8;8120062651;ЗДН 5500/1/669;0.0
2025;646.8;3485490193;ЗДН 5500/1/669;0.0
2025;651.8;8947640934;ЗДН 5500/1/669;0.0
2025;651.8;178455586;ЗДН 5500/1/669;0.0
2025;651.8;7606808410;ЗДН 5500/1/669;0.0
2025;651.8;9585997504;ЗДН 5500/1/669;0.0
2025;651.8;5092200603;ЗДН 5500/1/669;0.0
2025;651.8;6487691233;ЗДН 5500/1/669;0.0
2025;651.8;2829791608;ЗДН 5500/1/669;0.0
2025;651.8;124002231;ЗДН 5500/1/669;0.0
2025;651.8;2500440108;ЗДН 5500/1/669;0.0
2025;651.8;5882063956;ЗДН 5500/1/669;0.0
2025;39.7;9361011613;ЗДН 5500/1/673;0.0
2025;37.6;4883236513;ЗДН 5500/1/673;0.0
2025;176.7;9750056245;ЗДН 5500/1/673;0.0
2025;24.4;4573069868;ЗДН 5500/1/674;0.0
2025;25.2;2319925835;ЗДН 5500/1/694;0.0
2025;401.1;1749010238;ЗДН 5500/1/703;0.0
2025;401.1;1244356658;ЗДН 5500/1/703;0.0
2025;401.1;6372762320;ЗДН 5500/1/703;0.0
2025;401.1;9335962296;ЗДН 5500/1/703;0.0
2025;401.1;3884531601;ЗДН 5500/1/703;0.0
2025;401.1;4971400595;ЗДН 5500/1/703;0.0
2025;393.3;6460535902;ЗДН 5500/1/703;0.0
2025;393.3;5955882322;ЗДН 5500/1/703;0.0
2025;393.3;2905287968;ЗДН 5500/1/703;0.0
2025;393.3;7841063672;ЗДН 5500/1/703;0.0
