Год счета;Площадь;Счет главной книги;Здание;Прогнозируемая сумма
2025;1.0;3105757022;Неизвестно;6324.488512117174
2025;1.0;9495336196;Неизвестно;6324.488512117174
2025;1.0;8884595267;Неизвестно;6324.488512117174
2025;1.0;251743877;Неизвестно;6324.488512117174
2025;1.0;864977360;Неизвестно;6324.488512117174
2025;1.0;4118059852;Неизвестно;6324.488512117174
2025;1.0;9723798800;Неизвестно;6324.488512117174
2025;1.0;4975512513;Неизвестно;6324.488512117174
2025;1.0;3845300214;Неизвестно;6324.488512117174
2025;1.0;9955985101;Неизвестно;6324.488512117174
2025;1.0;4952227437;Неизвестно;6324.488512117174
2025;1.0;5414077815;Неизвестно;6324.488512117174
2025;1.0;5427848663;Неизвестно;6324.488512117174
2025;1.0;5529499081;Неизвестно;6324.488512117174
2025;1.0;4432817157;Неизвестно;6324.488512117174
2025;1.0;3337559994;Неизвестно;6324.488512117174
2025;1.0;4771170050;Неизвестно;6324.488512117174
2025;1.0;4287456960;Неизвестно;6324.488512117174
2025;1.0;4635393218;Неизвестно;6324.488512117174
2025;32.7;3890720441;ЗДН 5400/1/480;6368.451173362645
2025;1.0;7016192550;Неизвестно;6324.488512117174
2025;1.0;1638016694;Неизвестно;6324.488512117174
2025;1.0;9437108737;Неизвестно;6324.488512117174
2025;1.0;2014720999;Неизвестно;6324.488512117174
2025;339.2;7323029053;ЗДН 5400/1/1085;6793.516021051505
2025;339.2;2300733646;ЗДН 5400/1/1085;6793.516021051505
2025;232.8;9587831006;ЗДН 5400/1/1085;6645.956804757558
2025;232.8;3433112741;ЗДН 5400/1/1085;6645.956804757558
2025;1.0;4740509237;Неизвестно;6324.488512117174
2025;1.0;362662443;Неизвестно;6324.488512117174
2025;5150.58;7326924305;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;7901886950;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;2435733963;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;4476297038;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;5473712330;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;8054821106;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;1297233189;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;5846525897;ЗДН 5400/1/1432;13466.10495049107
2025;841.99;4634501927;ЗДН 5400/1/2003;7490.802659777383
2025;841.99;705960419;ЗДН 5400/1/2003;7490.802659777383
2025;841.99;6600266692;ЗДН 5400/1/2003;7490.802659777383
2025;841.99;1964401676;ЗДН 5400/1/2003;7490.802659777383
2025;800.3;1403132548;ЗДН 5400/1/2003;7432.985519483261
2025;800.3;2476148646;ЗДН 5400/1/2003;7432.985519483261
2025;800.3;6486799161;ЗДН 5400/1/2003;7432.985519483261
2025;800.3;3040452524;ЗДН 5400/1/2003;7432.985519483261
2025;221.1;8747803895;ЗДН 5400/1/6359;6629.730838304182
2025;1117.5;8947753589;ЗДН 5400/1/6863;7872.889498885892
2025;1117.5;8608349385;ЗДН 5400/1/6863;7872.889498885892
2025;2622.4;8507681113;ЗДН 5400/1/7420;9959.9370985171
2025;2622.4;8152069734;ЗДН 5400/1/7420;9959.9370985171
2025;2622.4;5483557779;ЗДН 5400/1/7420;9959.9370985171
2025;2605.2;2871634315;ЗДН 5400/1/7420;9936.083540995898
2025;2605.2;7664042374;ЗДН 5400/1/7420;9936.083540995898
2025;2605.2;2956539887;ЗДН 5400/1/7420;9936.083540995898
2025;2369.4;3663316302;ЗДН 5400/1/7420;9609.067909397094
2025;2369.4;2127294065;ЗДН 5400/1/7420;9609.067909397094
2025;2369.4;5834366131;ЗДН 5400/1/7420;9609.067909397094
2025;1481.4;1347732465;ЗДН 5400/1/7420;8377.558660628065
2025;1481.4;6878491283;ЗДН 5400/1/7420;8377.558660628065
2025;1481.4;6994443370;ЗДН 5400/1/7420;8377.558660628065
2025;811.4;4759380229;ЗДН 5400/1/7420;7448.379385092874
2025;811.4;4594024142;ЗДН 5400/1/7420;7448.379385092874
2025;811.4;5686378746;ЗДН 5400/1/7420;7448.379385092874
2025;1.0;1565628257;Неизвестно;6324.488512117174
2025;1.0;4643157769;Неизвестно;6324.488512117174
2025;1.0;7140531395;Неизвестно;6324.488512117174
2025;1.0;1169440032;Неизвестно;6324.488512117174
2025;1.0;7172835861;Неизвестно;6324.488512117174
2025;1.0;6082663786;Неизвестно;6324.488512117174
2025;1.0;1403932415;Неизвестно;6324.488512117174
2025;1.0;5281782397;Неизвестно;6324.488512117174
2025;1.0;7761517059;Неизвестно;6324.488512117174
2025;1.0;8408321097;Неизвестно;6324.488512117174
2025;1.0;123944534;Неизвестно;6324.488512117174
2025;1.0;1115823277;Неизвестно;6324.488512117174
2025;1.0;8594515989;Неизвестно;6324.488512117174
2025;1.0;5116033715;Неизвестно;6324.488512117174
2025;1.0;2833541366;Неизвестно;6324.488512117174
2025;1.0;1709311332;Неизвестно;6324.488512117174
2025;395.0;2646457220;ЗДН 5400/1/6217;6870.901399521451
2025;50.97;3523291171;ЗДН 5400/1/2766;6393.788644055224
2025;1117.5;1059885325;ЗДН 5400/1/6863;7872.889498885892
2025;1117.5;1855534190;ЗДН 5400/1/6863;7872.889498885892
2025;27.51;2043689923;ЗДН 5400/1/7031;6361.253501064096
2025;1.0;8990501831;Неизвестно;6324.488512117174
2025;1.0;7711883249;Неизвестно;6324.488512117174
2025;1.0;1872476533;Неизвестно;6324.488512117174
2025;1.0;8155820522;Неизвестно;6324.488512117174
2025;1.0;3382382150;Неизвестно;6324.488512117174
2025;1.0;9368679927;Неизвестно;6324.488512117174
2025;1.0;8400181681;Неизвестно;6324.488512117174
2025;1.0;4574220083;Неизвестно;6324.488512117174
2025;1.0;5560579860;Неизвестно;6324.488512117174
2025;1.0;643257297;Неизвестно;6324.488512117174
2025;1261.0;7634654366;ЗДН 5400/1/6752;8071.900284019175
2025;1260.88;9885885701;ЗДН 5400/1/6752;8071.7338638504225
2025;1.0;2049531819;Неизвестно;6324.488512117174
2025;1.0;8972770587;Неизвестно;6324.488512117174
2025;1.0;5764453469;Неизвестно;6324.488512117174
2025;1.0;9794919526;Неизвестно;6324.488512117174
2025;1.0;2696616728;Неизвестно;6324.488512117174
2025;1.0;9410808798;Неизвестно;6324.488512117174
2025;1.0;4464289902;Неизвестно;6324.488512117174
2025;1.0;4886062754;Неизвестно;6324.488512117174
2025;656.6;224700300;ЗДН 5400/1/7535;7233.697367402056
2025;1.0;4100966297;Неизвестно;6324.488512117174
2025;1.0;4971473924;Неизвестно;6324.488512117174
2025;1.0;2643449744;Неизвестно;6324.488512117174
2025;249.3;797861225;ЗДН 5400/1/6764;6668.839577961036
2025;16.73;1978653175;ЗДН 5400/1/7163;6346.303422571157
2025;48.9;4019956473;ЗДН 5400/1/551;6390.917896144242
2025;48.9;7738961856;ЗДН 5400/1/551;6390.917896144242
2025;48.9;6757661437;ЗДН 5400/1/551;6390.917896144242
2025;48.9;5673412873;ЗДН 5400/1/551;6390.917896144242
2025;48.9;43881532;ЗДН 5400/1/551;6390.917896144242
2025;48.9;4514093887;ЗДН 5400/1/551;6390.917896144242
2025;48.9;9807252590;ЗДН 5400/1/551;6390.917896144242
2025;48.9;5032151360;ЗДН 5400/1/551;6390.917896144242
2025;1.0;5228029325;Неизвестно;6324.488512117174
2025;1.0;7695901564;Неизвестно;6324.488512117174
2025;1.0;7179490033;Неизвестно;6324.488512117174
2025;1.0;1847065234;Неизвестно;6324.488512117174
2025;1.0;8486156124;Неизвестно;6324.488512117174
2025;1.0;6956933980;Неизвестно;6324.488512117174
2025;1.0;4867704747;Неизвестно;6324.488512117174
2025;1.0;5694435688;Неизвестно;6324.488512117174
2025;1.0;9910906590;Неизвестно;6324.488512117174
2025;656.6;7244648563;ЗДН 5400/1/7535;7233.697367402056
2025;1.0;6884802085;Неизвестно;6324.488512117174
2025;1.0;1843941008;Неизвестно;6324.488512117174
2025;1.0;2464987512;Неизвестно;6324.488512117174
2025;1.0;7818492510;Неизвестно;6324.488512117174
2025;1.0;7068400479;Неизвестно;6324.488512117174
2025;1.0;1810425600;Неизвестно;6324.488512117174
2025;1.0;8540747130;Неизвестно;6324.488512117174
2025;1.0;4349740403;Неизвестно;6324.488512117174
2025;1.0;6671673222;Неизвестно;6324.488512117174
2025;1.0;1765338042;Неизвестно;6324.488512117174
2025;5150.58;369545444;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;2666387205;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;6310475815;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;3394321319;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;4112993048;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;6191180696;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;6096461407;ЗДН 5400/1/1432;13466.10495049107
2025;5150.58;6055866512;ЗДН 5400/1/1432;13466.10495049107
2025;841.99;1226969587;ЗДН 5400/1/2003;7490.802659777383
2025;841.99;7317055816;ЗДН 5400/1/2003;7490.802659777383
2025;841.99;2537180059;ЗДН 5400/1/2003;7490.802659777383
2025;841.99;6347059746;ЗДН 5400/1/2003;7490.802659777383
2025;800.3;4361487745;ЗДН 5400/1/2003;7432.985519483261
2025;800.3;1962777147;ЗДН 5400/1/2003;7432.985519483261
2025;800.3;2982065163;ЗДН 5400/1/2003;7432.985519483261
2025;800.3;6269621974;ЗДН 5400/1/2003;7432.985519483261
2025;221.1;6757259192;ЗДН 5400/1/6359;6629.730838304182
2025;1117.5;1081270891;ЗДН 5400/1/6863;7872.889498885892
2025;1117.5;5144392870;ЗДН 5400/1/6863;7872.889498885892
2025;2622.4;789899636;ЗДН 5400/1/7420;9959.9370985171
2025;2622.4;2354198404;ЗДН 5400/1/7420;9959.9370985171
2025;2622.4;7031638890;ЗДН 5400/1/7420;9959.9370985171
2025;2605.2;9109878961;ЗДН 5400/1/7420;9936.083540995898
2025;2605.2;1970915906;ЗДН 5400/1/7420;9936.083540995898
2025;2605.2;4639427861;ЗДН 5400/1/7420;9936.083540995898
2025;2369.4;8165556017;ЗДН 5400/1/7420;9609.067909397094
2025;2369.4;9478614568;ЗДН 5400/1/7420;9609.067909397094
2025;2369.4;3038414591;ЗДН 5400/1/7420;9609.067909397094
2025;1481.4;9755109670;ЗДН 5400/1/7420;8377.558660628065
2025;1481.4;3530213473;ЗДН 5400/1/7420;8377.558660628065
2025;1481.4;9892918327;ЗДН 5400/1/7420;8377.558660628065
2025;811.4;8904348005;ЗДН 5400/1/7420;7448.379385092874
2025;811.4;8248192944;ЗДН 5400/1/7420;7448.379385092874
2025;811.4;1807992967;ЗДН 5400/1/7420;7448.379385092874
2025;1.0;9329636480;Неизвестно;6324.488512117174
2025;1.0;9902422882;Неизвестно;6324.488512117174
2025;1261.0;8699846319;ЗДН 5400/1/6752;8071.900284019175
2025;1260.88;8327275839;ЗДН 5400/1/6752;8071.7338638504225
2025;656.6;7879962905;ЗДН 5400/1/7535;7233.697367402056
2025;1.0;20165767;Неизвестно;6324.488512117174
2025;1.0;2594954617;Неизвестно;6324.488512117174
2025;1.0;9699856416;Неизвестно;6324.488512117174
2025;1.0;5480890469;Неизвестно;6324.488512117174
2025;1.0;5073005304;Неизвестно;6324.488512117174
2025;1.0;8532410030;Неизвестно;6324.488512117174
2025;1.0;4767449344;Неизвестно;6324.488512117174
2025;1.0;6906871827;Неизвестно;6324.488512117174
2025;1.0;8137602337;Неизвестно;6324.488512117174
2025;1.0;838529255;Неизвестно;6324.488512117174
2025;1.0;6474816817;Неизвестно;6324.488512117174
2025;1.0;1214205111;Неизвестно;6324.488512117174
2025;1.0;8018298188;Неизвестно;6324.488512117174
2025;1.0;3933132857;Неизвестно;6324.488512117174
2025;1.0;8440482864;Неизвестно;6324.488512117174
2025;1.0;7935699165;Неизвестно;6324.488512117174
2025;1.0;6316859077;Неизвестно;6324.488512117174
2025;1.0;4880025291;Неизвестно;6324.488512117174
2025;1.0;9814412929;Неизвестно;6324.488512117174
2025;1.0;7290240304;Неизвестно;6324.488512117174
2025;1.0;8799303028;Неизвестно;6324.488512117174
2025;1.0;7878190855;Неизвестно;6324.488512117174
2025;1.0;104892106;Неизвестно;6324.488512117174
2025;1.0;3514228904;Неизвестно;6324.488512117174
2025;1.0;765301433;Неизвестно;6324.488512117174
2025;1.0;5177091493;Неизвестно;6324.488512117174
2025;1.0;4307063332;Неизвестно;6324.488512117174
2025;1.0;5383774100;Неизвестно;6324.488512117174
2025;1.0;5597572781;Неизвестно;6324.488512117174
2025;1.0;3995962444;Неизвестно;6324.488512117174
2025;1.0;6825981909;Неизвестно;6324.488512117174
2025;1.0;6178852104;Неизвестно;6324.488512117174
2025;1.0;7657853554;Неизвестно;6324.488512117174
2025;1.0;9477272089;ЗДН 5400/1/5062;6324.488512117174
2025;1.0;4143815696;ЗДН 5400/1/5064;6324.488512117174
2025;1.0;2450186426;ЗДН 5400/1/5065;6324.488512117174
2025;4.0;8999909829;ЗДН 5400/1/5070;6328.649016335989
2025;1.0;7632065140;ЗДН 5400/1/5070;6324.488512117174
2025;1.0;4260773530;ЗДН 5400/1/5071;6324.488512117174
2025;1.0;804246412;ЗДН 5400/1/5072;6324.488512117174
2025;1.0;8316700881;ЗДН 5400/1/5085;6324.488512117174
2025;1.0;3538684859;ЗДН 5400/1/5099;6324.488512117174
2025;1.0;2549897769;ЗДН 5400/1/5105;6324.488512117174
2025;1.0;8496562320;ЗДН 5400/1/5110;6324.488512117174
2025;1.0;225245380;ЗДН 5400/1/6888;6324.488512117174
2025;1.0;132477759;ЗДН 5400/1/6889;6324.488512117174
2025;1.0;7846678747;ЗДН 5400/1/6890;6324.488512117174
2025;1.0;2381745421;ЗДН 5400/1/6891;6324.488512117174
2025;1.0;6149692868;ЗДН 5400/1/6892;6324.488512117174
2025;1.0;7489214328;ЗДН 5400/1/6893;6324.488512117174
2025;1.0;6586087172;ЗДН 5400/1/6894;6324.488512117174
2025;1.0;2406230860;ЗДН 5400/1/6895;6324.488512117174
2025;1.0;3876659597;ЗДН 5400/1/6896;6324.488512117174
2025;1.0;1760969192;ЗДН 5400/1/6897;6324.488512117174
2025;1.0;8980353352;ЗДН 5400/1/6898;6324.488512117174
2025;1.0;9051801578;ЗДН 5400/1/6899;6324.488512117174
2025;1.0;959137378;ЗДН 5400/1/6900;6324.488512117174
2025;1.0;9729421607;ЗДН 5400/1/6901;6324.488512117174
2025;1.0;3846599822;ЗДН 5400/1/6902;6324.488512117174
2025;1.0;1521960853;ЗДН 5400/1/6903;6324.488512117174
2025;1.0;6925718677;ЗДН 5400/1/6904;6324.488512117174
2025;1.0;5337948614;ЗДН 5400/1/6905;6324.488512117174
2025;1.0;3844464043;ЗДН 5400/1/6906;6324.488512117174
2025;1.0;4699483344;ЗДН 5400/1/6907;6324.488512117174
2025;1.0;691933664;ЗДН 5400/1/6908;6324.488512117174
2025;1.0;3227549246;ЗДН 5400/1/6909;6324.488512117174
2025;1.0;2242217322;ЗДН 5400/1/6910;6324.488512117174
2025;1.0;363828401;ЗДН 5400/1/6911;6324.488512117174
2025;1.0;260715078;ЗДН 5400/1/6912;6324.488512117174
2025;1.0;567608175;ЗДН 5400/1/6913;6324.488512117174
2025;1.0;9361600909;Неизвестно;6324.488512117174
2025;1.0;5548020676;Неизвестно;6324.488512117174
2025;1.0;5091317048;Неизвестно;6324.488512117174
2025;1.0;3393129491;Неизвестно;6324.488512117174
2025;1.0;6499461286;Неизвестно;6324.488512117174
2025;1.0;9176301553;Неизвестно;6324.488512117174
2025;1.0;1296991834;Неизвестно;6324.488512117174
2025;1.0;1828451363;Неизвестно;6324.488512117174
2025;1.0;8862002631;Неизвестно;6324.488512117174
2025;1.0;544045693;Неизвестно;6324.488512117174
2025;1.0;2915945646;Неизвестно;6324.488512117174
2025;1.0;2421883224;Неизвестно;6324.488512117174
2025;1.0;1281586394;Неизвестно;6324.488512117174
2025;1.0;6610135599;Неизвестно;6324.488512117174
2025;1.0;124416746;Неизвестно;6324.488512117174
2025;1.0;5156621926;Неизвестно;6324.488512117174
2025;1.0;9642625912;Неизвестно;6324.488512117174
2025;1.0;7455452817;Неизвестно;6324.488512117174
2025;1.0;8795788344;Неизвестно;6324.488512117174
2025;1.0;6308508275;Неизвестно;6324.488512117174
2025;1.0;2949609457;Неизвестно;6324.488512117174
2025;1.0;2495165002;Неизвестно;6324.488512117174
2025;1.0;4551287477;Неизвестно;6324.488512117174
2025;1.0;8976134124;Неизвестно;6324.488512117174
2025;1.0;8207882424;Неизвестно;6324.488512117174
2025;1.0;6057392239;Неизвестно;6324.488512117174
2025;1.0;1275733684;Неизвестно;6324.488512117174
2025;1.0;4160339767;Неизвестно;6324.488512117174
2025;1.0;5936825643;Неизвестно;6324.488512117174
2025;1.0;7482836989;Неизвестно;6324.488512117174
2025;1.0;1743716006;Неизвестно;6324.488512117174
2025;1.0;7400484337;Неизвестно;6324.488512117174
2025;1.0;1800965818;Неизвестно;6324.488512117174
2025;1.0;6323085639;Неизвестно;6324.488512117174
2025;1.0;6282733235;Неизвестно;6324.488512117174
2025;1.0;795308487;Неизвестно;6324.488512117174
2025;6957.5;6786580220;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;4506546689;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;1736194275;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;4121689125;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;8572383952;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;1964476540;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;9872370439;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;9657771306;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;3384591002;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;9550560292;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;8219953337;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;8330437374;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;3987036827;ЗДН 5400/1/1314;15972.00437817771
2025;6957.5;5839359504;ЗДН 5400/1/1314;15972.00437817771
2025;6818.8;6241152282;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;9822075043;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;4247629824;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;1634824780;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;619346241;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;5596864276;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;176516910;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;6028965679;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;8423037505;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;498327057;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;1816294951;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;6283475085;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;3310740688;ЗДН 5400/1/1314;15779.65039979453
2025;6818.8;2456115368;ЗДН 5400/1/1314;15779.65039979453
2025;265.0;9854591950;ЗДН 5400/1/4916;6690.612883372832
2025;265.0;8222357500;ЗДН 5400/1/4916;6690.612883372832
2025;1726.3;1459459073;ЗДН 5400/1/5537;8717.194488357272
2025;1283.7;8582385222;ЗДН 5400/1/6413;8103.381432608204
2025;1283.7;4975484995;ЗДН 5400/1/6413;8103.381432608204
2025;1.0;8103706377;Неизвестно;6324.488512117174
2025;173.4;3168044175;ЗДН 5400/1/1362;6563.578821225035
2025;162.9;6568633226;ЗДН 5400/1/1362;6549.017056459185
2025;1161.9;5143079798;ЗДН 5400/1/1390;7934.464961324344
2025;1161.9;9699345753;ЗДН 5400/1/1390;7934.464961324344
2025;1173.7;3062542189;ЗДН 5400/1/1390;7950.82961125168
2025;1173.7;7395452680;ЗДН 5400/1/1390;7950.82961125168
2025;792.2;8485479740;ЗДН 5400/1/1390;7421.752158092462
2025;792.2;9501774899;ЗДН 5400/1/1390;7421.752158092462
2025;187.7;9368633291;ЗДН 5400/1/1392;6583.410558001383
2025;337.3;2788411372;ЗДН 5400/1/1396;6790.881035046255
2025;544.66;406270208;ЗДН 5400/1/3711;7078.4550866507
2025;544.66;3628030740;ЗДН 5400/1/3711;7078.4550866507
2025;446.3;2316785455;ЗДН 5400/1/3711;6942.0460216631745
2025;446.3;8878098768;ЗДН 5400/1/3711;6942.0460216631745
2025;173.4;7302351751;ЗДН 5400/1/1362;6563.578821225035
2025;162.9;966240645;ЗДН 5400/1/1362;6549.017056459185
2025;1161.9;1673754993;ЗДН 5400/1/1390;7934.464961324344
2025;1161.9;5532063591;ЗДН 5400/1/1390;7934.464961324344
2025;1173.7;2426298923;ЗДН 5400/1/1390;7950.82961125168
2025;1173.7;412060613;ЗДН 5400/1/1390;7950.82961125168
2025;792.2;5447128194;ЗДН 5400/1/1390;7421.752158092462
2025;792.2;2241210392;ЗДН 5400/1/1390;7421.752158092462
2025;187.7;8265778072;ЗДН 5400/1/1392;6583.410558001383
2025;337.3;4859873015;ЗДН 5400/1/1396;6790.881035046255
2025;544.66;863131846;ЗДН 5400/1/3711;7078.4550866507
2025;544.66;8364626761;ЗДН 5400/1/3711;7078.4550866507
2025;446.3;8226630030;ЗДН 5400/1/3711;6942.0460216631745
2025;446.3;7767115477;ЗДН 5400/1/3711;6942.0460216631745
2025;1.0;5436659316;Неизвестно;6324.488512117174
2025;1.0;3305013536;Неизвестно;6324.488512117174
2025;1.0;9282046039;Неизвестно;6324.488512117174
2025;1.0;9775473603;Неизвестно;6324.488512117174
2025;1.0;1656799039;Неизвестно;6324.488512117174
2025;1.0;5100593176;Неизвестно;6324.488512117174
2025;1.0;6605767894;Неизвестно;6324.488512117174
2025;1.0;9818246384;Неизвестно;6324.488512117174
2025;1.0;1295855046;Неизвестно;6324.488512117174
2025;1.0;2812749034;Неизвестно;6324.488512117174
2025;1.0;1892876486;Неизвестно;6324.488512117174
2025;1.0;6512963602;Неизвестно;6324.488512117174
2025;1.0;2292785393;Неизвестно;6324.488512117174
2025;1.0;1279220159;Неизвестно;6324.488512117174
2025;1.0;8243375844;Неизвестно;6324.488512117174
2025;1.0;4839430901;Неизвестно;6324.488512117174
2025;1.0;3292579574;Неизвестно;6324.488512117174
2025;1.0;4006465714;Неизвестно;6324.488512117174
2025;1.0;2893982265;Неизвестно;6324.488512117174
2025;1.0;9849151867;Неизвестно;6324.488512117174
2025;1.0;6832259030;Неизвестно;6324.488512117174
2025;1.0;9828759775;Неизвестно;6324.488512117174
2025;1.0;6670536716;Неизвестно;6324.488512117174
2025;1.0;5619320550;Неизвестно;6324.488512117174
2025;1.0;8298369891;Неизвестно;6324.488512117174
